epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,31,,,,,,,0.9550561904907227,0.35029515624046326
0,31,,,0.7239165306091309,,1.2007300853729248,,,
1,49,,,,0.699999988079071,,0.5480955839157104,,
1,63,,,,,,,0.8314606547355652,1.124199390411377
1,63,,,0.8667736649513245,,0.3545883297920227,,,
2,95,,,,,,,0.8876404762268066,0.3748042583465576
2,95,,,0.8667736649513245,,0.3578135669231415,,,
3,99,,,,0.8999999761581421,,0.1976446509361267,,
3,127,,,,,,,0.898876428604126,0.21968980133533478
3,127,,,0.8892455697059631,,0.28925052285194397,,,
4,149,,,,0.949999988079071,,0.22860604524612427,,
4,159,,,,,,,0.932584285736084,0.22373323142528534
4,159,,,0.908507227897644,,0.26261669397354126,,,
5,191,,,,,,,0.9101123809814453,0.16266101598739624
5,191,,,0.9117174744606018,,0.2046840637922287,,,
6,199,,,,0.949999988079071,,0.09177356958389282,,
6,223,,,,,,,0.9550561904907227,0.15490664541721344
6,223,,,0.9245585799217224,,0.17796362936496735,,,
7,249,,,,0.949999988079071,,0.21583563089370728,,
7,255,,,,,,,0.9438202381134033,0.2264367938041687
7,255,,,0.9502407908439636,,0.14081047475337982,,,
8,287,,,,,,,0.898876428604126,0.3001575767993927
8,287,,,0.9630818367004395,,0.10104343295097351,,,
9,299,,,,0.8500000238418579,,0.3060525059700012,,
9,319,,,,,,,0.9438202381134033,0.1871836632490158
9,319,,,0.9181380271911621,,0.18884456157684326,,,
10,349,,,,1.0,,0.03619620203971863,,
10,351,,,,,,,0.932584285736084,0.13741374015808105
10,351,,,0.9566613435745239,,0.12432313710451126,,,
11,383,,,,,,,0.9438202381134033,0.30165040493011475
11,383,,,0.9582664370536804,,0.09761921316385269,,,
12,399,,,,0.949999988079071,,0.20723922550678253,,
12,415,,,,,,,0.9438202381134033,0.13939020037651062
12,415,,,0.9743177890777588,,0.09129390865564346,,,
13,447,,,,,,,0.9438202381134033,0.21384260058403015
13,447,,,0.9582664370536804,,0.0922006294131279,,,
14,449,,,,0.949999988079071,,0.06696218997240067,,
14,479,,,,,,,0.932584285736084,0.13448980450630188
14,479,,,0.9727126955986023,,0.07898271083831787,,,
15,499,,,,1.0,,0.025892985984683037,,
15,511,,,,,,,0.932584285736084,0.13627889752388
15,511,,,0.9823434948921204,,0.06024899333715439,,,
16,543,,,,,,,0.9438202381134033,0.1348302811384201
16,543,,,0.9839486479759216,,0.05756176635622978,,,
17,549,,,,1.0,,0.04844202846288681,,
17,575,,,,,,,0.9550561904907227,0.16190887987613678
17,575,,,0.9887640476226807,,0.05065985769033432,,,
18,599,,,,1.0,,0.023519232869148254,,
18,607,,,,,,,0.966292142868042,0.1375970095396042
18,607,,,0.9919742941856384,,0.03960111737251282,,,
19,639,,,,,,,0.9438202381134033,0.15805590152740479
19,639,,,0.9887640476226807,,0.035496555268764496,,,
20,640,0.9441340565681458,0.28251898288726807,,,,,,
