epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,31,,,,,,,0.8314606547355652,0.34409552812576294
0,31,,,0.7431781888008118,,1.5211291313171387,,,
1,49,,,,0.800000011920929,,0.439879447221756,,
1,63,,,,,,,0.9213483333587646,0.27549612522125244
1,63,,,0.874799370765686,,0.310992956161499,,,
2,95,,,,,,,0.966292142868042,0.17557086050510406
2,95,,,0.942215085029602,,0.16817894577980042,,,
3,99,,,,0.8500000238418579,,0.30894535779953003,,
3,127,,,,,,,0.9101123809814453,0.2788843810558319
3,127,,,0.9133226275444031,,0.1965419203042984,,,
4,149,,,,0.8999999761581421,,0.3143102526664734,,
4,159,,,,,,,0.9101123809814453,0.3503270149230957
4,159,,,0.8619582653045654,,0.39021673798561096,,,
5,191,,,,,,,0.932584285736084,0.17481876909732819
5,191,,,0.9197431802749634,,0.2213772088289261,,,
6,199,,,,0.8999999761581421,,0.15126341581344604,,
6,223,,,,,,,0.932584285736084,0.2148941159248352
6,223,,,0.942215085029602,,0.1293140947818756,,,
7,249,,,,0.949999988079071,,0.09708689898252487,,
7,255,,,,,,,0.8202247023582458,0.2543032169342041
7,255,,,0.9261637330055237,,0.20056210458278656,,,
8,287,,,,,,,0.9775280952453613,0.10390698164701462
8,287,,,0.9406099319458008,,0.16022363305091858,,,
9,299,,,,1.0,,0.044446397572755814,,
9,319,,,,,,,0.9775280952453613,0.09942015260457993
9,319,,,0.9630818367004395,,0.0969785526394844,,,
10,349,,,,1.0,,0.07006648927927017,,
10,351,,,,,,,0.9550561904907227,0.20094628632068634
10,351,,,0.9775280952453613,,0.07291857153177261,,,
11,383,,,,,,,0.966292142868042,0.13482992351055145
11,383,,,0.9743177890777588,,0.07396213710308075,,,
12,399,,,,0.949999988079071,,0.12716147303581238,,
12,415,,,,,,,0.9550561904907227,0.18466801941394806
12,415,,,0.9678972959518433,,0.07395105063915253,,,
13,447,,,,,,,0.9213483333587646,0.13343466818332672
13,447,,,0.9855538010597229,,0.05521632358431816,,,
14,449,,,,0.949999988079071,,0.08815427869558334,,
14,479,,,,,,,0.9550561904907227,0.21882237493991852
14,479,,,0.9759229421615601,,0.0629509761929512,,,
15,480,0.9441340565681458,0.33490103483200073,,,,,,
