epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,,0.44999998807907104,,1.2782526016235352,,
0,99,,,,0.4000000059604645,,1.234885573387146,,
0,149,,,,0.4000000059604645,,1.9242427349090576,,
0,199,,,,0.6499999761581421,,0.836046576499939,,
0,249,,,,0.800000011920929,,0.635404646396637,,
0,299,,,,0.6499999761581421,,0.9480123519897461,,
0,349,,,,0.949999988079071,,0.44414982199668884,,
0,399,,,,0.44999998807907104,,0.8075425028800964,,
0,449,,,,0.550000011920929,,1.0774750709533691,,
0,499,,,,0.3499999940395355,,1.0596051216125488,,
0,549,,,,0.5,,0.8447465896606445,,
0,560,,,,,,,0.5649072527885437,1.5743486881256104
0,560,,,0.5840763449668884,,0.9846093654632568,,,
1,599,,,,0.44999998807907104,,1.6280113458633423,,
1,649,,,,0.44999998807907104,,0.7023290991783142,,
1,699,,,,0.550000011920929,,0.9139431715011597,,
1,749,,,,0.800000011920929,,0.8679719567298889,,
1,799,,,,0.699999988079071,,0.8509500622749329,,
1,849,,,,0.699999988079071,,0.8338111639022827,,
1,899,,,,0.4000000059604645,,1.1180031299591064,,
1,949,,,,0.6000000238418579,,0.7774597406387329,,
1,999,,,,0.30000001192092896,,1.2056491374969482,,
1,1049,,,,0.5,,0.7618739008903503,,
1,1099,,,,0.6000000238418579,,1.050967812538147,,
1,1121,,,,,,,0.7097004055976868,0.7324917316436768
1,1121,,,0.605920135974884,,0.9092046618461609,,,
2,1149,,,,0.6000000238418579,,0.7606829404830933,,
2,1199,,,,0.5,,0.8597907423973083,,
2,1249,,,,0.550000011920929,,0.7481171488761902,,
2,1299,,,,0.6000000238418579,,1.132519006729126,,
2,1349,,,,0.6000000238418579,,0.8599615693092346,,
2,1399,,,,0.6000000238418579,,0.6759971976280212,,
2,1449,,,,0.5,,0.9249117970466614,,
2,1499,,,,0.6499999761581421,,1.045301079750061,,
2,1549,,,,0.44999998807907104,,0.777958869934082,,
2,1599,,,,0.5,,0.8387388586997986,,
2,1649,,,,0.6000000238418579,,0.662730872631073,,
2,1682,,,,,,,0.6447931528091431,0.8077466487884521
2,1682,,,0.6192938685417175,,0.8905025720596313,,,
3,1699,,,,0.75,,0.6266699433326721,,
3,1749,,,,0.6000000238418579,,0.9882049560546875,,
3,1799,,,,0.6000000238418579,,1.0400251150131226,,
3,1849,,,,0.6000000238418579,,1.0018373727798462,,
3,1899,,,,0.6000000238418579,,0.8515100479125977,,
3,1949,,,,0.699999988079071,,0.5489201545715332,,
3,1999,,,,0.550000011920929,,0.9564181566238403,,
3,2049,,,,0.30000001192092896,,1.7437292337417603,,
3,2099,,,,0.6499999761581421,,0.8080078363418579,,
3,2149,,,,0.6000000238418579,,0.6805639863014221,,
3,2199,,,,0.699999988079071,,0.6844622492790222,,
3,2243,,,,,,,0.6312410831451416,0.795819878578186
3,2243,,,0.625,,0.863559365272522,,,
4,2249,,,,0.8500000238418579,,0.5626961588859558,,
