epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,35,,,,,,,0.9550561904907227,0.18595005571842194
0,35,,,0.875,,0.34292083978652954,,,
1,49,,,,1.0,,0.0071586137637495995,,
1,71,,,,,,,0.9550561904907227,0.256277859210968
1,71,,,0.9775280952453613,,0.06025103107094765,,,
2,99,,,,0.8999999761581421,,0.34974169731140137,,
2,107,,,,,,,0.898876428604126,0.15478235483169556
2,107,,,0.9719101190567017,,0.09049393236637115,,,
3,143,,,,,,,0.9550561904907227,0.2265113890171051
3,143,,,0.976123571395874,,0.07324928045272827,,,
4,149,,,,1.0,,0.030778665095567703,,
4,179,,,,,,,0.8651685118675232,0.23208901286125183
4,179,,,0.9747191071510315,,0.07503842562437057,,,
5,199,,,,0.949999988079071,,0.049893151968717575,,
5,215,,,,,,,0.9438202381134033,0.28402745723724365
5,215,,,0.966292142868042,,0.08841931819915771,,,
6,249,,,,0.949999988079071,,0.11144249886274338,,
6,251,,,,,,,0.9438202381134033,0.3433699309825897
6,251,,,0.983146071434021,,0.04307369887828827,,,
7,287,,,,,,,0.9213483333587646,0.12787304818630219
7,287,,,0.9676966071128845,,0.08272581547498703,,,
8,299,,,,0.949999988079071,,0.13378393650054932,,
8,323,,,,,,,0.9550561904907227,0.1704956591129303
8,323,,,0.9817415475845337,,0.04617452621459961,,,
9,349,,,,1.0,,0.04133596271276474,,
9,359,,,,,,,0.9550561904907227,0.2843676209449768
9,359,,,0.9887640476226807,,0.04278208315372467,,,
10,395,,,,,,,0.9438202381134033,0.18672208487987518
10,395,,,0.9817415475845337,,0.05172296613454819,,,
11,399,,,,1.0,,0.008171559311449528,,
11,431,,,,,,,0.9438202381134033,0.1822381466627121
11,431,,,0.9887640476226807,,0.04173247888684273,,,
12,449,,,,1.0,,0.027237463742494583,,
12,467,,,,,,,0.9438202381134033,0.24931493401527405
12,467,,,0.983146071434021,,0.04152127355337143,,,
13,468,0.9555555582046509,0.08704055845737457,,,,,,
