epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,,0.699999988079071,,0.4711088538169861,,
0,99,,,,0.800000011920929,,0.5191941857337952,,
0,149,,,,0.8500000238418579,,0.4883757531642914,,
0,199,,,,0.699999988079071,,0.7819299697875977,,
0,249,,,,0.699999988079071,,0.7790453433990479,,
0,299,,,,0.550000011920929,,0.7003568410873413,,
0,349,,,,0.699999988079071,,1.467499017715454,,
0,399,,,,0.6499999761581421,,0.6622762084007263,,
0,449,,,,0.800000011920929,,0.4212416708469391,,
0,490,,,,,,,0.7867332100868225,0.5125918984413147
0,490,,,0.7138781547546387,,0.7069391012191772,,,
1,499,,,,0.75,,1.3121315240859985,,
1,549,,,,0.6499999761581421,,0.5032230615615845,,
1,599,,,,0.6499999761581421,,0.4538980722427368,,
1,649,,,,0.6499999761581421,,1.0862040519714355,,
1,699,,,,0.800000011920929,,0.3891465663909912,,
1,749,,,,0.550000011920929,,0.7429912686347961,,
1,799,,,,0.6499999761581421,,0.7300102114677429,,
1,849,,,,0.75,,0.6150352358818054,,
1,899,,,,0.699999988079071,,0.8621232509613037,,
1,949,,,,0.75,,0.6350725889205933,,
1,981,,,,,,,0.773181140422821,0.5227826833724976
1,981,,,0.7121459245681763,,0.6549476385116577,,,
2,999,,,,0.8999999761581421,,0.3199196755886078,,
2,1049,,,,0.75,,0.8746119737625122,,
2,1099,,,,0.75,,0.9602572321891785,,
2,1149,,,,0.75,,0.5709925889968872,,
2,1199,,,,0.699999988079071,,0.7523438930511475,,
2,1249,,,,0.75,,0.4293186664581299,,
2,1299,,,,0.8999999761581421,,0.25435706973075867,,
2,1349,,,,0.800000011920929,,0.5378912687301636,,
2,1399,,,,0.75,,1.1149952411651611,,
2,1449,,,,0.8999999761581421,,0.41021573543548584,,
2,1472,,,,,,,0.7781740427017212,0.5486491918563843
2,1472,,,0.757591187953949,,0.6421598196029663,,,
3,1499,,,,0.6499999761581421,,0.7754611372947693,,
3,1549,,,,0.6499999761581421,,0.632928192615509,,
3,1599,,,,0.75,,0.5054389238357544,,
3,1649,,,,0.6000000238418579,,0.634225606918335,,
3,1699,,,,0.8500000238418579,,0.44060835242271423,,
3,1749,,,,0.949999988079071,,0.21939651668071747,,
3,1799,,,,0.699999988079071,,0.719703733921051,,
3,1849,,,,0.800000011920929,,0.658526599407196,,
3,1899,,,,0.699999988079071,,0.5283668041229248,,
3,1949,,,,0.699999988079071,,0.6604794263839722,,
3,1963,,,,,,,0.815977156162262,0.5059061050415039
3,1963,,,0.7527002096176147,,0.6327685713768005,,,
4,1999,,,,0.699999988079071,,0.6367440819740295,,
4,2049,,,,0.8500000238418579,,0.3820433020591736,,
4,2099,,,,0.8999999761581421,,0.43464547395706177,,
4,2149,,,,0.8500000238418579,,0.543299674987793,,
4,2199,,,,0.800000011920929,,0.4645702540874481,,
4,2249,,,,0.8999999761581421,,0.35732725262641907,,
4,2299,,,,0.6499999761581421,,0.9387255311012268,,
